(0,0):0.000484194843191
(0,1):0.000909090909091
(0,11):-0.0200224996815
(0,22):-0.00316974383078
(0,24):-0.00460264172688
(0,30):0.00480529976381
(0,32):0.00192211990552
(2,13):1.63693872863
(3,12):-1.63693872863
(5,16):1.30955098291
(6,15):-1.30955098291
(7,18):3.27387745727
(8,17):-3.27387745727
(9,20):2.61910196581
(10,19):-2.61910196581
