(0,0):3.70027731157e-05
(0,11):0.00030932846457
(0,15):-0.000171788772631
(0,19):-3.43577545261e-05
(0,30):-0.000236502845666
(21,33):-1.125
(21,35):0.375
(23,33):1.875
(24,34):2.25
(25,29):1.125
(25,31):-1.875
(26,32):-2.25
(27,29):-0.375
