(0,1):3.35915324774e-08
(0,11):-3.35915324774e-08
(0,24):-4.85344906788e-06
(0,28):-3.00638864277e-05
(21,27):-0.00343318564076
(22,26):-0.000717646546843
(23,25):0.00313195128777
