(0,3):0.00245283018868
(0,12):-0.0282849932926
(0,13):-0.0251130186035
(0,25):-0.00245283018868
(0,33):0.005220154043
(1,12):1.66473580138
(2,11):-1.05320020088
(4,15):2.66357728222
(5,14):-1.6851203214
(5,17):2.33490566038
(6,18):2.33490566038
(7,15):-1.06132075472
(8,16):-1.06132075472
