(0,7):-0.01
(0,8):0.0749552322254
(0,17):0.01
(0,21):-0.000132629119243
(1,8):-3.2411386827
(2,6):0.675
(3,5):0.675
(4,10):-5.18582189231
(11,18):-3.2411386827
(12,16):0.675
(13,15):0.675
(14,20):-5.18582189231
