(0,1):8.41697380477e-08
(0,5):-2.9215335897e-07
(0,9):-1.21535797332e-07
(0,11):-8.41697380477e-08
(0,15):2.9215335897e-07
(0,19):1.21535797332e-07
(0,22):-1.34002719554e-06
(0,26):-3.0132229865e-05
(21,25):-0.000359638976872
(21,27):0.000688198042163
(23,25):-0.00224219362124
(24,26):-0.0043955874951
