(0,3):3.58041493226e-07
(0,13):-3.58041493226e-07
(0,21):3.01397237846e-05
(0,25):-9.54777315268e-07
(21,22):0.000639517190208
(22,23):0.00177643663947
(23,24):0.00348181581335
