(0,6):0.00384615384615
(0,15):-0.023063148377
(0,16):-0.0297075382459
(0,26):-0.00384615384615
(0,34):0.0042564332966
(1,15):1.35185955312
(2,14):-1.90590035359
(2,17):-2.31923076923
(3,18):-2.31923076923
(4,12):1.63996076936
(5,11):-0.42107100835
(7,12):0.45
(8,13):0.45
