(0,9):0.00565217391304
(0,19):-0.0356629346303
(0,20):0.0325892314023
(0,22):0.000168381316604
(0,30):-0.000255264382268
(1,20):-2.75575076403
(4,18):-4.00836474768
(8,14):1.00209118692
(10,11):-0.25052279673
