(0,5):0.00384615384615
(0,15):-0.0297075382459
(0,16):0.023063148377
(0,22):0.0011916216252
(0,30):-0.00180648639759
(1,16):-1.35185955312
(2,18):2.31923076923
(3,14):1.90590035359
(3,17):-2.31923076923
(4,13):-1.63996076936
(6,11):0.42107100835
(7,13):0.45
(8,12):-0.45
