10.0 0.0352881760019 -0.0253657585572 0.0127471532558 0.0309706014936 -0.0207331127713 0.00151620254805 0.0181997536833 -0.000180415901961 -0.00439923738223 0.00133100208797 0.0362683349162 -0.00302424190282 0.00980073756943 0.00677788237735 -0.013376136741 -0.00184537756527 0.00556915216355 -0.000710805257431 0.000498530925185 0.00343798339202 1.09830551401e-06 4.3276576399e-06 -1.79377586036e-06 -1.63060878725e-08 9.24620093456e-08 1.4533478743e-06 -3.73709477353e-08 -1.84836949838e-09 0.000344132110194 0.126217413299 -0.000631790793128 0.049537866703 0.000426192445501 0.00225217880719 2.73704868025e-05 1.81052235597e-08 
20.0 0.0354505651634 -0.0259266475497 0.00485741381327 0.0341098661537 -0.0196028920649 0.00902968844607 0.00432598425905 -0.00792094797566 -0.00766087001432 0.00912974447529 0.0376815365027 -0.002628733309 0.00738453142705 0.00850888099336 -0.0138339377789 0.00209030446771 -0.000535687956813 -0.00463944235986 -0.00052636721129 0.00338218424439 1.07990070716e-06 4.35409442873e-06 -1.71674754892e-06 -1.68452120234e-08 9.10819273099e-08 1.49271154225e-06 -3.7898096378e-08 -1.85321994183e-09 0.000333659581963 0.12642541509 -0.000607437470172 0.0496183443484 0.000463288964623 0.00225350221679 2.78071454198e-05 1.86600928266e-08 
30.0 0.0357285396584 -0.0358845515239 0.0100984531959 0.0263679012715 -0.0066620358631 0.0123381968121 -0.000145893543872 -0.0172795217572 -0.000142883194803 0.00874346314844 0.0388146230826 -0.00375132139297 0.00841694917977 0.00796125059059 -0.00995443924517 0.00385531964472 -0.000799929184859 -0.00758506755802 0.00294200655772 0.00215968096648 1.08260766982e-06 4.36332101801e-06 -1.6490615626e-06 -1.77725460064e-08 8.73502431725e-08 1.5467826442e-06 -3.84027233796e-08 -1.85829442885e-09 0.000326509023352 0.126633744533 -0.000583491622387 0.0497004779393 0.000495172427314 0.00226499965779 2.82389136247e-05 1.92728156714e-08 
40.0 0.0359893202198 -0.0340262011101 0.0264426666911 0.0156913054515 0.00875615842803 0.0181159086744 -0.00175227816561 -0.0117479564496 0.00367323693545 0.0120486871547 0.0375948168145 -0.000333951058024 0.0138056170391 0.00806206347122 -0.00364774612502 0.00661921629386 -0.00264396565495 -0.00645430430376 0.00366126043089 0.00331366569122 1.11030025953e-06 4.33724087141e-06 -1.60764124743e-06 -1.86420882896e-08 1.11846034855e-07 1.6164210642e-06 -3.88906806772e-08 -1.86365957885e-09 0.000317747616077 0.126831893483 -0.000559441491017 0.0497827426383 0.00054178440884 0.00228557249013 2.86777367386e-05 1.99850448582e-08 
50.0 0.0359727002784 -0.0151887043536 0.0397442988854 -0.00516275720389 0.0154259456418 0.024401405931 0.00321347706883 -0.00571345456933 -0.00192016562479 0.0128359793877 0.0337444243878 0.00749604762609 0.0167397000432 0.00421630828657 0.0047473504461 0.00885129372775 -0.00277136277117 -0.00500078830293 -4.9388850461e-05 0.00365743062395 1.154393036e-06 4.30033009885e-06 -1.61066036653e-06 -1.85798211555e-08 1.77765203755e-07 1.70906326319e-06 -3.93722948497e-08 -1.86916591241e-09 0.000302001121434 0.127009111541 -0.000539544431594 0.049861797719 0.000607613060187 0.0023168209677 2.91330436314e-05 2.08552171503e-08 
60.0 0.0355701802221 0.0209340801711 0.0401261187083 -0.00879707702382 0.00511013878631 0.0228078579719 0.0148655350603 0.0081311841721 -0.00739932168851 0.00540339865758 0.0302584850977 0.0159524618485 0.0124260051742 -0.00256452220245 0.00598913756366 0.00872948626293 0.00229229529158 -0.000393349554792 -0.00372203696505 0.00135405609558 1.17750819989e-06 4.29319628175e-06 -1.64267805734e-06 -1.72213250427e-08 2.70581532086e-07 1.82423307067e-06 -3.98607858462e-08 -1.87445117212e-09 0.000279822932147 0.12716435416 -0.000536697454906 0.0499359413352 0.000670583958297 0.00235267884736 2.96057380762e-05 2.19581341925e-08 
70.0 0.0350291519606 0.0451570295722 0.0244068675784 0.00454794380102 0.00561491518903 -0.00275558169887 0.010712125959 0.0188799922276 -0.00746521159059 -0.00105565074674 0.0299142751382 0.0199919508765 0.00441128338493 0.00182445415144 4.35849790464e-05 0.00505995501554 0.00455438649121 0.00432815901037 -0.00348690352481 -0.0012854296421 1.14140015596e-06 4.30056661727e-06 -1.6411097138e-06 -1.53976376607e-08 3.61714601658e-07 1.84990084948e-06 -4.03543481584e-08 -1.87922877672e-09 0.000247937102386 0.127320307241 -0.000539319773125 0.0500078224803 0.000707410962582 0.0023822390607 3.00742654694e-05 2.33364510756e-08 
80.0 0.0345910178348 0.042336703716 -0.00725681087379 -0.00253214888284 0.0238001634263 -0.0146924572927 -0.00486626997476 0.0163827991509 -0.00596543252116 -0.00471030503342 0.0308614764733 0.0152784375746 -0.00622429277794 0.00454531083333 0.00153735114937 -0.00513490832394 0.00130031963154 0.00776524616922 -0.00125939389098 -0.00269649503784 1.10421723136e-06 4.26776908265e-06 -1.64941114456e-06 -1.39196790708e-08 3.98724540666e-07 1.77211074195e-06 -4.08472743499e-08 -1.88350041893e-09 0.000206886151539 0.12748146094 -0.000525218852811 0.0500800826516 0.000705841834665 0.00238096681155 3.0522355681e-05 2.49623347124e-08 
90.0 0.0342300675494 0.0206811936036 -0.038995678349 0.0105416926158 0.022699451674 0.000219897456027 -0.0217812090915 0.00409888504146 -0.00188754116146 -0.00670311553086 0.0303677538838 0.00351524941693 -0.0140309248736 -0.000527054209125 0.00399602541956 -0.00305956508504 -0.0049845780906 0.0068435828086 0.000207992299973 -0.00267176577095 1.08111976984e-06 4.20554393739e-06 -1.65069549216e-06 -1.27011114215e-08 3.50095164893e-07 1.75604901591e-06 -4.13439851876e-08 -1.88738077949e-09 0.000187740333728 0.127637975721 -0.000519391353946 0.0501524994401 0.000663873224295 0.00235820136536 3.0957155882e-05 2.6757216651e-08 
100.0 0.0338098558563 -0.00980481164533 -0.0438586359281 0.0294868503001 -0.00379060904559 0.000717366717144 -0.0114479159288 -0.00636512371196 0.00734483314533 -0.017180297533 0.0295543122791 -0.00738196486357 -0.0121967505848 0.00432277506652 0.00173009515121 0.00129330922047 -0.00361593527083 0.00177129065501 6.51611657492e-05 -0.00614127942439 1.04891107605e-06 4.19000454705e-06 -1.58889278645e-06 -1.12835823742e-08 2.43300975644e-07 1.77507531093e-06 -4.18311837471e-08 -1.89086835334e-09 0.000190117080154 0.127790378364 -0.000513781020216 0.0502235762496 0.000609461862863 0.00235707007899 3.13786480096e-05 2.85391175443e-08 
